#FIELD: aquarius_u67203   PHOTOMETRY VERSION: phot-2.03
#REFERENCE POSITION (for DRA, DDEC):   311.720833  -12.847500 (J2000)
#ADOPTED GALAXY CENTER (for DRACEN, DDECCEN):   311.716248  -12.847500 (J2000)
#FLAG  f606w  E(f606w)  CROWD1  f814w  E(f814w)  CROWD2  CHIP  X  Y  DRA  DDEC  DRACEN  DDECCEN  RA(J2000)  DEC  
   355  24.497   0.149   0.002  99.999   0.000   0.000   3  332.51  415.95    0.692   -8.657     17.199     -8.657  20:46:53.05  -12:50:59.7
    64  24.735   0.074   0.000  24.470   0.155   0.022   3  379.32  420.92    0.217   -3.994     16.724     -3.994  20:46:53.01  -12:50:55.0
    64  24.788   0.081   0.003  24.126   0.124   0.000   3  313.07  724.07   31.735   -4.302     48.242     -4.302  20:46:55.12  -12:50:55.3
    64  24.760   0.073   0.000  24.156   0.116   0.000   3  144.91  285.04   -8.468  -29.521      8.039    -29.521  20:46:52.44  -12:51:20.5
    64  24.765   0.077   0.017  24.177   0.122   0.001   3  544.18  408.78   -4.417   11.823     12.090     11.823  20:46:52.71  -12:50:39.2
   227  99.999   0.000   0.000  23.157   0.186   0.001   3  128.98  107.32  -25.779  -34.561     -9.272    -34.561  20:46:51.28  -12:51:25.6
    64  24.754   0.077   0.000  24.227   0.129   0.000   3  428.34  532.84   10.366    3.046     26.873      3.046  20:46:53.69  -12:50:48.0
    64  24.765   0.078   0.015  24.232   0.132   0.029   3  248.59  585.58   19.334  -13.382     35.841    -13.382  20:46:54.29  -12:51:04.4
   320  24.902   0.090   0.000  99.999   0.000   0.000   3  644.57  387.20   -8.640   21.138      7.867     21.138  20:46:52.42  -12:50:29.9
    64  24.745   0.075   0.007  24.729   0.192   0.020   3  381.65  397.15   -2.204   -4.247     14.304     -4.247  20:46:52.85  -12:50:55.2
     0  24.788   0.075   0.000  24.091   0.107   0.000   3  259.29  175.88  -21.719  -20.604     -5.212    -20.604  20:46:51.55  -12:51:11.6
   320  24.877   0.108   0.015  99.999   0.000   0.000   3  421.87  489.01    6.130    1.530     22.637      1.530  20:46:53.41  -12:50:49.5
    64  24.760   0.075   0.000  24.224   0.123   0.000   3  160.40  296.25   -7.674  -27.798      8.834    -27.798  20:46:52.49  -12:51:18.8
    64  24.741   0.078   0.045  24.278   0.137   0.055   3  594.40  524.57    6.084   19.031     22.591     19.031  20:46:53.41  -12:50:32.0
    64  24.770   0.077   0.042  24.191   0.123   0.050   3  462.93  362.41   -7.360    2.974      9.147      2.974  20:46:52.51  -12:50:48.0
     0  24.898   0.087   0.007  23.882   0.100   0.022   3  624.64  649.51   17.866   24.441     34.373     24.441  20:46:54.19  -12:50:26.6
   320  24.774   0.077   0.057  99.999   0.000   0.000   3  235.01  332.11   -5.650  -19.839     10.857    -19.839  20:46:52.62  -12:51:10.8
    64  24.819   0.080   0.005  24.032   0.109   0.000   3  596.94  496.51    3.238   18.716     19.745     18.716  20:46:53.22  -12:50:32.3
    64  24.746   0.072   0.007  24.177   0.112   0.000   3  198.06  113.24  -26.648  -27.775    -10.141    -27.775  20:46:51.22  -12:51:18.8
    64  24.771   0.076   0.004  24.225   0.128   0.006   3  774.25  465.86   -3.482   35.233     13.025     35.233  20:46:52.77  -12:50:15.8
     0  24.695   0.099   0.001  24.020   0.108   0.002   3  473.92  345.94   -9.233    3.712      7.274      3.712  20:46:52.38  -12:50:47.3
    64  24.757   0.077   0.000  24.357   0.145   0.000   3  216.35  526.51   14.120  -17.717     30.628    -17.717  20:46:53.94  -12:51:08.7
    64  24.778   0.084   0.139  24.650   0.206   0.338   3  281.77  647.53   24.803   -8.896     41.310     -8.896  20:46:54.65  -12:50:59.9
   226  99.999   0.000   0.000  22.597   0.117   0.000   3   52.14   79.18  -26.933  -42.489    -10.426    -42.489  20:46:51.20  -12:51:33.5
    64  24.795   0.078   0.091  24.087   0.110   0.125   3  380.68  140.88  -27.721   -9.501    -11.214     -9.501  20:46:51.15  -12:51:00.5
    64  24.780   0.077   0.001  24.107   0.113   0.001   3  410.03  269.16  -15.571   -4.066      0.936     -4.066  20:46:51.96  -12:50:55.1
    64  24.764   0.078   0.046  24.389   0.151   0.036   3  466.59  506.92    6.987    6.249     23.494      6.249  20:46:53.47  -12:50:44.8
    64  24.827   0.083   0.010  24.044   0.115   0.004   3   63.03  539.27   18.519  -32.291     35.026    -32.291  20:46:54.23  -12:51:23.3
     0  24.842   0.080   0.009  24.010   0.104   0.007   3  668.82  229.11  -24.858   20.282     -8.351     20.282  20:46:51.34  -12:50:30.7
   160  99.999   0.000   0.000  23.292   0.105   0.000   3  685.25  179.14  -30.143   20.852    -13.636     20.852  20:46:50.99  -12:50:30.1
    64  24.748   0.074   0.000  24.446   0.148   0.001   3  501.75  163.83  -27.937    2.740    -11.430      2.740  20:46:51.14  -12:50:48.3
    64  24.774   0.076   0.000  24.141   0.118   0.000   3  616.06  289.97  -17.739   16.406     -1.232     16.406  20:46:51.82  -12:50:34.6
    64  24.851   0.083   0.000  24.010   0.113   0.000   3  619.46  714.17   24.372   25.210     40.879     25.210  20:46:54.62  -12:50:25.8
    64  24.705   0.071   0.007  24.164   0.113   0.005   3  334.98   97.48  -31.073  -14.809    -14.565    -14.809  20:46:50.93  -12:51:05.8
    64  24.760   0.076   0.000  24.350   0.142   0.000   3  585.04  537.17    7.535   18.375     24.042     18.375  20:46:53.50  -12:50:32.6
   320  24.931   0.090   0.057  99.999   0.000   0.000   3  743.63  307.42  -18.599   29.099     -2.092     29.099  20:46:51.76  -12:50:21.9
    64  24.776   0.081   0.000  24.416   0.166   0.001   3   58.69  775.07   41.864  -27.834     58.371    -27.834  20:46:55.79  -12:51:18.8
    64  24.751   0.078   0.036  24.679   0.199   0.038   3  361.44  631.14   21.537   -1.482     38.044     -1.482  20:46:54.44  -12:50:52.5
    64  24.788   0.076   0.001  24.167   0.117   0.001   3  609.16  217.68  -24.784   14.268     -8.277     14.268  20:46:51.35  -12:50:36.7
    64  24.748   0.072   0.004  24.312   0.126   0.004   3  339.79   69.65  -33.926  -14.894    -17.419    -14.894  20:46:50.74  -12:51:05.9
    64  24.775   0.078   0.000  24.274   0.136   0.000   3  364.67  498.94    8.309   -3.843     24.816     -3.843  20:46:53.55  -12:50:54.8
   224  99.999   0.000   0.000  23.690   0.129   0.011   3  603.35  758.46   29.079   24.520     45.586     24.520  20:46:54.94  -12:50:26.5
    32  24.746   0.118   0.002  23.904   0.098   0.007   3  447.73  282.98  -14.972   -0.113      1.535     -0.113  20:46:52.00  -12:50:51.1
    64  24.819   0.082   0.050  24.060   0.118   0.015   3  341.13  625.92   21.438   -3.563     37.945     -3.563  20:46:54.43  -12:50:54.6
    64  24.794   0.077   0.020  24.196   0.123   0.025   3  391.04  345.35   -7.574   -4.379      8.934     -4.379  20:46:52.50  -12:50:55.4
   320  24.789   0.079   0.002  99.999   0.000   0.000   3  373.20  550.06   13.227   -1.977     29.734     -1.977  20:46:53.88  -12:50:53.0
    64  24.792   0.081   0.000  24.217   0.136   0.011   3  320.02  787.78   37.865   -2.338     54.372     -2.338  20:46:55.52  -12:50:53.3
   320  24.834   0.086   0.033  99.999   0.000   0.000   3  231.21  727.43   33.738  -12.172     50.245    -12.172  20:46:55.25  -12:51:03.2
   320  24.766   0.074   0.002  99.999   0.000   0.000   3  523.05   94.81  -35.208    3.415    -18.701      3.415  20:46:50.65  -12:50:47.6
    64  24.775   0.079   0.001  24.379   0.153   0.001   3  441.64  633.45   20.102    6.366     36.609      6.366  20:46:54.34  -12:50:44.6
    64  24.783   0.077   0.006  24.333   0.141   0.119   3  309.40  346.56   -5.757  -12.310     10.750    -12.310  20:46:52.62  -12:51:03.3
     0  24.826   0.077   0.004  24.029   0.102   0.002   3  342.76  139.63  -27.058  -13.214    -10.551    -13.214  20:46:51.20  -12:51:04.2
   224  99.999   0.000   0.000  23.415   0.130   0.012   3  532.05   73.64  -37.483    3.861    -20.976      3.861  20:46:50.50  -12:50:47.1
    64  24.814   0.076   0.000  24.200   0.126   0.000   3  245.34  276.47  -11.417  -19.952      5.091    -19.952  20:46:52.24  -12:51:11.0
    64  24.828   0.078   0.008  24.093   0.112   0.009   3  469.04  291.96  -14.517    2.145      1.990      2.145  20:46:52.03  -12:50:48.9
   352  24.974   0.150   0.003  99.999   0.000   0.000   3  742.59  758.54   26.135   37.908     42.642     37.908  20:46:54.74  -12:50:13.1
   355  24.244   0.208   0.000  99.999   0.000   0.000   3  678.46  749.77   26.634   31.587     43.141     31.587  20:46:54.78  -12:50:19.4
    64  24.771   0.078   0.000  24.441   0.156   0.000   3  503.28  522.88    7.813   10.142     24.320     10.142  20:46:53.52  -12:50:40.9
    64  24.802   0.083   0.020  24.242   0.142   0.032   3  169.01  761.50   38.345  -17.491     54.852    -17.491  20:46:55.56  -12:51:08.5
     0  24.880   0.082   0.000  23.971   0.102   0.000   3  786.60  257.18  -24.444   32.212     -7.937     32.212  20:46:51.37  -12:50:18.8
    64  24.777   0.076   0.000  24.282   0.131   0.000   3  123.19  355.77   -0.970  -30.206     15.537    -30.206  20:46:52.94  -12:51:21.2
    64  24.782   0.104   0.013  23.996   0.127   0.007   3  537.76  770.11   31.608   18.410     48.115     18.410  20:46:55.11  -12:50:32.6
   353  24.397   0.130   0.087  99.999   0.000   0.000   3  115.67  592.19   22.702  -26.128     39.209    -26.128  20:46:54.51  -12:51:17.1
   171  99.999   0.000   0.000  22.762   0.044   0.000   3   62.69  253.51   -9.889  -38.081      6.618    -38.081  20:46:52.34  -12:51:29.1
   320  24.796   0.080   0.027  99.999   0.000   0.000   3  284.85  604.05   20.426   -9.481     36.933     -9.481  20:46:54.36  -12:51:00.5
   227  99.999   0.000   0.000  23.176   0.112   0.000   3  575.93  197.21  -26.140   10.627     -9.633     10.627  20:46:51.26  -12:50:40.4
    32  24.531   0.124   0.002  24.007   0.103   0.006   3  420.15  129.79  -29.635   -5.883    -13.128     -5.883  20:46:51.02  -12:50:56.9
    64  24.763   0.075   0.000  24.354   0.138   0.000   3  242.14  348.34   -4.181  -18.819     12.326    -18.819  20:46:52.72  -12:51:09.8
    64  24.790   0.080   0.000  24.380   0.154   0.000   3   91.93  633.00   27.224  -27.579     43.731    -27.579  20:46:54.81  -12:51:18.6
    64  24.757   0.077   0.000  24.567   0.173   0.000   3  325.07  505.76    9.811   -7.562     26.318     -7.562  20:46:53.65  -12:50:58.6
   320  24.766   0.073   0.000  99.999   0.000   0.000   3  138.53  147.67  -21.985  -32.853     -5.478    -32.853  20:46:51.53  -12:51:23.9
   227  99.999   0.000   0.000  23.168   0.172   0.000   3  225.40  657.19   26.915  -14.171     43.422    -14.171  20:46:54.79  -12:51:05.2
    64  24.771   0.075   0.005  24.385   0.142   0.006   3  299.05  386.58   -1.545  -12.510     14.963    -12.510  20:46:52.90  -12:51:03.5
    64  24.767   0.087   0.007  24.190   0.126   0.020   3  550.24  575.50   12.075   15.762     28.582     15.762  20:46:53.80  -12:50:35.2
   320  24.519   0.100   0.024  99.999   0.000   0.000   3  741.08  306.87  -18.602   28.842     -2.095     28.842  20:46:51.76  -12:50:22.2
    19  24.092   0.006   0.007  24.255   0.015   0.016   3  302.92  544.04   14.081   -8.943     30.588     -8.943  20:46:53.94  -12:50:59.9
    64  24.831   0.084   0.036  24.149   0.130   0.023   3   54.23  627.81   27.466  -31.318     43.973    -31.318  20:46:54.83  -12:51:22.3
    64  24.796   0.078   0.009  24.230   0.125   0.006   3  396.38  383.16   -3.908   -3.094     12.599     -3.094  20:46:52.74  -12:50:54.1
    32  24.373   0.183   0.002  23.923   0.104   0.001   3  323.42  513.31   10.594   -7.570     27.102     -7.570  20:46:53.71  -12:50:58.6
    64  24.773   0.077   0.023  24.280   0.131   0.047   3  442.32  296.34  -13.527   -0.370      2.980     -0.370  20:46:52.10  -12:50:51.4
    64  24.812   0.081   0.005  24.171   0.129   0.008   3  384.87  689.31   26.817    1.970     43.324      1.970  20:46:54.79  -12:50:49.0
    64  24.775   0.076   0.000  24.319   0.134   0.014   3  672.77  217.86  -26.055   20.435     -9.547     20.435  20:46:51.26  -12:50:30.6
   355  24.129   0.214   0.001  99.999   0.000   0.000   3  622.65  610.47   14.035   23.478     30.543     23.478  20:46:53.94  -12:50:27.5
    64  24.866   0.084   0.005  24.250   0.158   0.009   3  377.72  542.03   12.332   -1.700     28.839     -1.700  20:46:53.82  -12:50:52.7
    64  24.749   0.073   0.000  24.952   0.210   0.001   3  453.76   83.26  -34.934   -3.549    -18.427     -3.549  20:46:50.67  -12:50:54.5
    64  24.822   0.078   0.001  24.157   0.117   0.000   3  108.39  328.22   -3.407  -32.189     13.101    -32.189  20:46:52.77  -12:51:23.2
   320  24.784   0.078   0.001  99.999   0.000   0.000   3  183.32  428.63    5.049  -22.911     21.556    -22.911  20:46:53.34  -12:51:13.9
    64  24.811   0.084   0.023  24.194   0.135   0.020   3  206.03  775.30   38.957  -13.629     55.464    -13.629  20:46:55.60  -12:51:04.6
    64  24.748   0.073   0.001  24.766   0.187   0.001   3  160.91  226.27  -14.649  -29.141      1.858    -29.141  20:46:52.02  -12:51:20.1
    64  24.782   0.078   0.142  24.382   0.146   0.169   3  419.48  257.06  -16.970   -3.388     -0.463     -3.388  20:46:51.87  -12:50:54.4
   226  99.999   0.000   0.000  23.469   0.158   0.000   3   77.65  781.37   42.105  -25.882     58.613    -25.882  20:46:55.81  -12:51:16.9
    64  24.799   0.078   0.000  24.272   0.131   0.000   3  620.72  406.45   -6.232   19.213     10.275     19.213  20:46:52.58  -12:50:31.8
    64  24.817   0.078   0.004  24.223   0.125   0.006   3  681.24  349.98  -13.100   23.937      3.408     23.937  20:46:52.13  -12:50:27.1
    64  24.808   0.079   0.003  24.164   0.119   0.001   3  356.92  347.63   -6.637   -7.658      9.870     -7.658  20:46:52.56  -12:50:58.7
    64  24.819   0.086   0.001  24.109   0.116   0.004   3  166.31  454.26    7.955  -24.041     24.462    -24.041  20:46:53.53  -12:51:15.0
   320  24.914   0.100   0.000  99.999   0.000   0.000   3  655.06   69.56  -40.357   15.694    -23.849     15.694  20:46:50.31  -12:50:35.3
    64  24.791   0.078   0.003  24.260   0.129   0.000   3  431.59  297.76  -13.163   -1.387      3.344     -1.387  20:46:52.12  -12:50:52.4
     0  24.854   0.081   0.023  24.021   0.107   0.012   3  486.00  331.12  -10.960    4.590      5.547      4.590  20:46:52.27  -12:50:46.4
   352  25.020   0.115   0.012  99.999   0.000   0.000   3  286.59  790.98   38.863   -5.513     55.370     -5.513  20:46:55.59  -12:50:56.5
    64  24.782   0.085   0.000  24.121   0.117   0.000   3  577.13  439.73   -2.012   15.651     14.495     15.651  20:46:52.87  -12:50:35.3
    64  24.772   0.079   0.017  24.600   0.179   0.015   3  409.23  522.29    9.711    0.971     26.218      0.971  20:46:53.65  -12:50:50.0
    64  24.812   0.076   0.000  24.186   0.114   0.000   3  369.52  113.06  -30.247  -11.142    -13.739    -11.142  20:46:50.98  -12:51:02.1
    64  24.855   0.085   0.007  24.060   0.117   0.002   3  295.72  516.99   11.535  -10.193     28.042    -10.193  20:46:53.77  -12:51:01.2
    64  24.798   0.079   0.000  24.379   0.148   0.000   3  260.97  577.43   18.269  -12.345     34.776    -12.345  20:46:54.22  -12:51:03.3
    64  24.825   0.079   0.016  24.151   0.117   0.026   3  461.34  205.91  -22.928   -0.343     -6.421     -0.343  20:46:51.47  -12:50:51.3
   224  99.999   0.000   0.000  23.760   0.132   0.007   3  514.79  407.12   -3.974    8.929     12.533      8.929  20:46:52.74  -12:50:42.1
   353  24.038   0.190   0.197  99.999   0.000   0.000   3  362.08  487.32    7.203   -4.330     23.710     -4.330  20:46:53.48  -12:50:55.3
     0  24.868   0.081   0.035  23.952   0.100   0.041   3  571.53  187.95  -26.970   10.011    -10.463     10.011  20:46:51.20  -12:50:41.0
   320  24.795   0.079   0.119  99.999   0.000   0.000   3  349.49  343.99   -6.847   -8.456      9.661     -8.456  20:46:52.54  -12:50:59.5
    64  24.805   0.079   0.000  24.257   0.132   0.000   3  176.08  454.37    7.764  -23.091     24.271    -23.091  20:46:53.52  -12:51:14.1
   352  24.933   0.115   0.037  99.999   0.000   0.000   3  286.24   60.06  -33.756  -20.278    -17.249    -20.278  20:46:50.75  -12:51:11.3
   320  24.850   0.084   0.134  99.999   0.000   0.000   3  110.18  401.82    3.888  -30.535     20.395    -30.535  20:46:53.26  -12:51:21.5
   225  99.999   0.000   0.000  22.282   0.213   0.163   3  468.12  111.08  -32.477   -1.594    -15.969     -1.594  20:46:50.83  -12:50:52.6
   225  99.999   0.000   0.000  23.201   0.178   0.001   3  410.30  169.95  -25.449   -6.036     -8.942     -6.036  20:46:51.30  -12:50:57.0
   160  99.999   0.000   0.000  23.653   0.085   0.000   3  641.28  793.27   31.698   28.850     48.206     28.850  20:46:55.11  -12:50:22.1
    64  24.861   0.082   0.006  24.079   0.113   0.000   3  442.41  418.08   -1.377    2.099     15.130      2.099  20:46:52.91  -12:50:48.9
    64  24.812   0.078   0.007  24.396   0.146   0.140   3  454.01  231.36  -20.242   -0.543     -3.735     -0.543  20:46:51.65  -12:50:51.5
   339  24.403   0.007   0.003  99.999   0.000   0.000   3  481.04  221.86  -21.746    1.898     -5.239      1.898  20:46:51.55  -12:50:49.1
    64  24.829   0.079   0.000  24.173   0.120   0.012   3  449.30  261.42  -17.153   -0.395     -0.645     -0.395  20:46:51.86  -12:50:51.4
    64  24.791   0.087   0.000  24.162   0.117   0.002   3  624.27  264.77  -20.413   16.691     -3.905     16.691  20:46:51.64  -12:50:34.3
    64  24.792   0.077   0.015  24.365   0.139   0.005   3  319.98  300.72  -10.550  -12.203      5.957    -12.203  20:46:52.30  -12:51:03.2
    64  24.797   0.076   0.002  24.233   0.120   0.002   3  503.46   53.76  -38.862    0.685    -22.355      0.685  20:46:50.41  -12:50:50.3
    64  24.801   0.080   0.031  24.301   0.140   0.026   3  119.42  491.83   12.658  -27.817     29.165    -27.817  20:46:53.84  -12:51:18.8
   320  25.030   0.093   0.014  99.999   0.000   0.000   3  459.95  502.05    6.640    5.504     23.148      5.504  20:46:53.44  -12:50:45.5
   329  25.412   0.093   0.033  99.999   0.000   0.000   3  610.40  498.51    3.158   20.062     19.665     20.062  20:46:53.21  -12:50:30.9
    64  24.800   0.081   0.003  24.391   0.151   0.002   3  475.39  655.32   21.567   10.085     38.075     10.085  20:46:54.44  -12:50:40.9
    64  24.806   0.081   0.000  24.299   0.141   0.024   3  738.55  591.26    9.703   34.281     26.210     34.281  20:46:53.65  -12:50:16.7
    64  24.810   0.087   0.067  24.186   0.127   0.092   3  453.82  426.96   -0.727    3.391     15.780      3.391  20:46:52.95  -12:50:47.6
    64  24.780   0.076   0.000  24.382   0.140   0.000   3  676.04  186.79  -29.200   20.118    -12.693     20.118  20:46:51.05  -12:50:30.9
